a
aː
aˑ
a̠ː
b
c
d
d͡ʒ
e
eː
f
h
i
iː
i̯
j
k
l
lˤ
m
n
n̩
o
oː
oˑ
o̯
p
r
rː
s
sʲ
s̠
t
tʲ
t͡s
t͡ɕ
t͡ʃ
u
uː
u̯
v
w
x
y
yː
y̯
z
æ
ç
ð
ø
øː
ŋ
ō
œ
œː
ɐ
ɐ̯
ɑ
ɑː
ɑ̃
ɒ
ɔ
ɔː
ɔˤ
ɔ̃
ɔ̞̈
ɘ
ə
əː
ə̯
ɚ
ɛ
ɛː
ɛ̃
ɛ̞
ɜ
ɡ
ɣ
ɣ̟
ɤ̯
ɥ
ɦ
ɪ
ɪː
ɪ̯
ɫ
ɱ
ɲ
ɵ
ɹ
ɻ
ɾ
ʁ
ʃ
ʊ
ʊː
ʊˤ
ʊ̯
ʋ
ʌ
ʌ̞̈
ʏ
ʏː
ʏ̯
ʒ
ʔ
ʝ
β
β̞
θ
χ
