a
aː
b
bː
d
dː
dˤ
f
h
i
iː
j
k
kː
l
lː
m
mː
n
oː
p
q
qː
r
rː
s
sː
sˤ
sˤː
t
tˤ
tˤː
u
uː
v
w
x
xː
z
ðˤ
ħ
ħː
ə
ɡ
ɣ
ɪ
ʃ
ʃː
ʒ
ʔ
ʕ
‿
