a
aː
d
f
h
i
iː
j
k
l
m
m̥
n
n̥
p
q
r
s
t
t͡ʃ
u
uː
v
w
x
z
ç
ð
ŋ
ŋ̊
ɑ
ɛ
ɣ
ɬ
ʁ
ʃ
θ
χ
