a
aː
b
bʲ
c
d
dʲ
d̪
d͡ʒ
e
eː
f
h
i
iː
iːᵇ
iᵇ
iᵈ
j
k
kʲ
l
lʲ
l̪
m
mʷ
n
nʲ
o
oː
oᵇ
oᵈ
oᶢ
p
r
s
t
tʲ
t̪
t͡ʃ
u
uː
uːᵈ
uᵈ
v
w
x
yː
z
æ
æː
ð
ø
øː
ŋ
ɑ
ɔ
ɔː
ɔᵈ
ə
ə̯
ɛ
ɛː
ɛːᵈ
ɛᵈ
ɟ
ɡ
ɡʲ
ɣ
ɪ
ɫ
ɯː
ɹ
ɹ̝
ɾ
ʃ
ʊ
ʋ
ʒ
