a
b
d
d̟
d̪
i
j
l
l̟
m
n
n̟
r
u
w
ŋ
ɖ
ɟ
ɡ
ɭ
ɲ
ɳ
ɹ
ɹ̠
ɾ
ʎ
ʒ
