a
aʳ
aː
b
bʲ
c
d
dʲ
d̪
d͡ʒ
d͡ʒʲ
e
eː
e̞
e̯
f
fʲ
h
hʲ
i
iʲ
iː
i̯
j
k
kʲ
kʷ
l
lʲ
l̪
m
mʲ
n
nʲ
n̪
o
o̞
o̯
p
pʲ
p̚
r
rʲ
r̪
s
sʲ
s̪
t
tʲ
t̪
t̪ʲ
t͜s
t͡s
t͡sʲ
t͡ʃ
t͡ʃʲ
u
uː
u̯
v
vʲ
w
x
z
zʲ
æ
ø
ŋ
ɑ
ɔː
ɔ̃
ɘ
ɘ̯ʳ
ə
ɛ
ɟ
ɡ
ɡʲ
ɨ
ɨ̯
ɾ
ʃ
ʃʲ
ʒ
ʒʲ
ʙ̥ː
ʲ
↗︎
