a
aː
aˑ
a̯
b
b̥
c
c̟
d
d̥
d͡ʑ
d͡ʒ
e
eː
eˑ
e̞
e̞ː
e̞ˑ
e̯
e̹
e̹ː
f
h
i
iː
iˑ
i̞
i̞ː
i̞ˑ
i̞̞
i̞͗
i̠
i̠ː
i̯
i̹
i̹ː
j
k
kʰ
kː
l
lː
m
mː
n
nː
o
oː
oˑ
o̝
o̞
o̞ː
o̞ˑ
o̯
p
q
qʰ
qː
q͡χ
r
s
sː
s̥
t
tʰ
tː
t͡ʃ
t͡ʃː
u
uː
uˑ
u̞
u̞ː
u̞ˑ
u̯
v
v̥
w
y
yː
yˑ
y̆
y̜
y̜ː
y̞
y̯
z
z̥
æ
æː
æˑ
æ̞
æ̞ː
æ̞ˑ
æ̯
æ̹
ì̯
ð
ø
øː
øˑ
ø̜
ø̜ː
ø̜ˑ
ø̞
ø̞ˑ
ø̯
ø̹ː
ĕ
ĭ
ŋ
œ
œː
œ̜
œ̯
ŭ
ɑ
ɑː
ɑˑ
ɑ̂
ɑ̯
ɒ
ɒː
ɒːː
ɒˑ
ɒ̃
ɒ̯
ɔ
ɔː
ɔˑ
ɔ̞ː
ɔ̯
ə
ɛ
ɛː
ɛˑ
ɛ̯
ɛ̹
ɛ̹ˑ
ɟ
ɡ
ɡ̊
ɢ
ɢ̥
ɥ
ɨ
ɪ
ɪː
ɪˑ
ɪ̆
ɪ̈
ɪ̈ˑ
ɪ̈̈
ɪ̝
ɪ̞
ɪ̠
ɪ̯
ɪ̹
ɪ̹̈
ɴ
ɶ
ɾ
ʁ
ʁ̥
ʃ
ʃʰ
ʊ
ʊː
ʊˑ
ʊ̆
ʊ̜
ʊ̞
ʊ̞ː
ʊ̞ˑ
ʊ̯
ʏ
ʏˑ
ʏ̜
ʏ̜ˑ
ʏ̞
ʏ̞ː
ʏ̞ˑ
ʏ̞̯
ʏ̠
ʏ̹
ʒ
ʔ
ʝ̠
˕
˖
β
χ
⁽ʰ
⁾
