a
aː
b
c
d
d͡ʒ
e
eː
e̞ː
e̯
f
h
i
iː
i̯
j
k
l
m
n
oː
o̞ː
p
q
r
s
t
t͡ʃ
u
uː
u̯
v
w
x
y
z
æ
ê
ø
ħ
ŋ
ɑː
ɔː
ə
ɛ
ɟ
ɡ
ɣ
ɪ
ɫ
ɽ
ɾ
ʃ
ʊ
ʒ
ʔ
ʕ
χ
