a
aː
c
d
e
eʷ
eː
f
h
i
iː
j
jː
k
kʷ
k̚
l
lː
m
mː
n
nː
n̥
o
oː
p
r
s
sː
s̻
t
tː
t̚
t͜s
t͜ɬ
t͜ʃ
t͡l
t͡s
t͡ɬ
t͡ʃ
t͡ʃ̚
u
w
x
y
àː
á
áː
èː
é
éː
ì
í
íː
ò
ó
óː
ŋ
ō
ɑ
ɑː
ɔ
ɛ
ɡ
ɪ
ɬ
ɸ
ɾ
ʃ
ʃː
ʍ
ʔ
