a
aː
b
d
d͡ʒ
e
eʰ
eʲ
eː
f
h
i
iʲ
iː
i̥
j
k
kʰ
l
m
n
o
oʰ
oʷ
oː
oːʷ
p
pʰ
q
qʰ
r
s
sʰ
t
tʰ
t͡s
t͡ɕ
t͡ɕʰ
t͡ʂ
t͡ʃ
u
uː
v
vʷ
w
x
y
yʰ
yː
z
~
æ
æʰ
æː
æːʳ
é
ø
øː
øːʷ
ŋ
ɑ
ɑʰ
ɑː
ɑːʰ
ɕ
ɕʰ
ɘ
ə
ɡ
ɢ
ɣ
ɤ
ɨ
ɨː
ɪ
ɫ
ɯ
ɳ
ɹ
ʁ
ʂ
ʃ
ʊ
ʏ
ʏ̥
ʐ
ʒ
ʒʰ
ʝ
ʝʰ
ʼɑː
ˀɑ̥
χ
