a
aʰ
aː
aːʰ
b
bː
d
dː
d͡ʒ
e
eː
eːʰ
f
fː
h
i
iː
j
jː
k
kʰ
kː
l
lː
m
mː
n
nː
o
oː
r
rː
s
sː
t
tʰ
tː
u
uː
uːʰ
v
w
z
ħ
ŋ
ɔ
ɔʰ
ɖ
ɖː
ɛ
ɛʰ
ɡ
ɡː
ɪ
ɪʰ
ɳ
ɽ
ɾ
ʃ
ʊ
ʊʰ
ʌ
ʌʰ
ʔ
ʕ
