a
aʱ
aʲ
aː
aˑ
a̯
b
bʰ
bʱ
bʱː
bː
b̥᪽
bᵊ
bᵒ
c
cʰ
d
dʰ
dʱ
dʱː
dː
d̪
d̪ʰ
d̪ʱ
d̪ʱː
d̪ː
d̪͡ʒ
d̺
d͡z
d͡ʑ
d͡ʒ
d͡ʒʱ
d͡ʒː
e
eʲ
eː
eˑ
e̯
f
h
i
iʲ
iː
iˑ
i̯
i̯ː
i̯ˑ
j
jʱ
k
kʰ
kʰː
kː
kːʰ
l
lː
l̪
lᵊ
m
mː
n
nː
n̪
n̪ː
o
oː
oˑ
o̯
p
pʰ
pː
q
r
s
sː
s̠
s̠ː
s̪
t
tʰ
tʰː
tː
tːʰ
t̪
t̪ʰ
t̪ʰː
t̪ː
t̪̚
t̪͡s
t̪͡ʃ
t̪͡ʃʰ
t̺
t̺ʰ
t͡s
t͡sʰ
t͡ɕ
t͡ʃ
t͡ʃʰ
t͡ʃʰː
t͡ʃː
t͡ʃːʰ
u
uʷ
uː
uˑ
u̯
u͡a̯
v
vː
w
x
z
zʱ
z̪
z̪̪
á
áˑ
ã
ãː
ãˑ
ä
äː
äːʰ
äːʱ
äˑ
ä́
ä̃
æ
æː
æˑ
æ̃
æ̃ˑ
é
í
ó
ó̃
õ
õˑ
õ̯
õ̯ˑ
ú
ĩ
ĩ̯
ŋ
ŏ
ŕ
ũ
ŷ
ǎ
ǔ
ɐ
ɐ̯
ɑ
ɑː
ɑˑ
ɒ
ɓ
ɔ
ɔʲ
ɔː
ɔˑ
ɔ́
ɔ́ˑ
ɔ̃
ɔ̜
ɔ̜ː
ɔ̜ˑ
ɔ̝
ɔ̝ˑ
ɔ̝̜
ɔ̝̜ˑ
ɕ
ɕʰ
ɕʰː
ɕː
ɖ
ɖʰ
ɖʱ
ɖʱː
ɖː
ɖ̟
ɖ̟ʱ
ɗ
ə
ə̯
ɛ
ɛː
ɛˑ
ɛ́
ɛ̃
ɛ̃ˑ
ɟ
ɟʱ
ɠː
ɡ
ɡʰ
ɡʱ
ɡʱː
ɡː
ɣ
ɦ
ɪ
ɭ
ɳ
ɸ
ɹ
ɻ
ɽ
ɽʱ
ɽ̟
ɾ
ʂ
ʃ
ʃʰ
ʃʰː
ʃː
ʈ
ʈʰ
ʈʰː
ʈː
ʈ̟
ʈ̟ʰ
ʊ
ʊ̯
ʋ
ʑ
ʑʱ
ʑʱː
ʑː
ʒ
ʒʰ
ʒʱ
ʒʱː
ʒː
β
ẽ
ẽː
ẽˑ
‿
