a
aː
aᵐ
aᵑ
aⁿ
b
bʲ
bʷ
d
dʲ
d͡z
d͡zʲ
d͡zʷ
d͡ʐ
e
eᵑ
eᶯ
eⁿ
f
fʲ
fʷ
h
i
iʷ
iᵐ
iᵑ
j
k
kʲ
l
lʲ
lʷ
m
n
nʲ
nʷ
o
p
pʲ
r
rʲ
s
sʲ
t
tʲ
tʷ
t͡s
t͡sʷ
t͡ʂ
u
uʲ
u̥
uᵐ
uᵑ
uⁿ
v
vʲ
vʷ
w
z
zʲ
ã
ô
ŋ
ɖ͡ʐ
ə
ə̥
ɛ
ɡ
ɡʲʷ
ɽ
ɾ
ɾʲ
ʂ
ʐ
ʔ
ʔʲ
ḁ
ạ
