a
aʲ
aː
a̯
b
c
d
dʲ
d̚
d̪
d͡ʒ
d͡ʒʲ
e
eː
e̞
e̞ː
e̯
f
h
i
iʲ
i̯
j
k
k̚
l
lʷ
m
n
o
o̞
o̟
o̯
p
p̚
q
r
rʲ
s
sʲ
t
tʷ
t̚
t̪
t͡ʃ
u
uʷ
u̯
v
w
x
y
z
~
ã
ãᵑ
ä
äː
ħ
ŋ
ɐ
ɑ
ɑː
ɒ
ɔ
ɔ̃
ɘ
ə
ɛ
ɛ̃
ɛ̃ː
ɡ
ɣ
ɪ
ɪː
ɫ
ɲ
ɹ
ɾ
ʀ
ʁ
ʃ
ʊ
ʒ
ʔ
ʔ̚
ʕ
χ
ẽ
