a
aː
a̝
b
b̪
b͉
bⁿ
c
d
dˤ
d͉
d͡z
d͡ʑ
d͡ʒ
e
eː
f
i
iː
j
k
l
m
n
o
oː
p
r
s
t
t͇͡s͇
t͡s
t͡ɕ
t͡ʃ
u
u̯
v
x
z
à
àː
á
áː
â
âː
ã
æ
è
èː
è̞
è̞ː
éː
é̞
é̞ː
ìː
í
íː
î
îː
òː
óː
ùː
ú
úː
ă
ĕ
ǎː
ǐː
ɐ
ɒ̝
ɔ
ɔ̀
ɔ̀ː
ɔ́
ɔ́ː
ɔ̂
ɘ
ə
ə̀
ə̀ː
ə́
ɛ
ɛː
ɛ̀
ɛ̀ː
ɛ́
ɛ́ː
ɛ̂
ɛ̂ː
ɛ̆
ɡ
ɡ͉
ɣ
ɤ
ɪ
ɪː
ɪ̀
ɪ̀ː
ɪ́
ɪ́ː
ɪ̂
ɪ̂ː
ɪ̌ː
ɪ͈
ɾ
ʃ
ʊ
ʋ
ʒ
ẽ̀ː
ẽ́ː
