a
b
d
d͡z
d͡zʷ
e
e̯
f
fʷ
h
hʷ
i
j
k
kʷ
l
m
n
o
o̯
p
r
rʷ
s
t
t͡s
t͡sʲ
t͡sʷ
u
v
w
z
ð
ŋʲ
ə
ɡ
ɡʲ
ɣ
ɨ
ɲ
ɾ
ʃ
ʎ
ʒ
ʝ
