a
d
e
f
i
i͜u
i͜õ
j
k
kʰ
l
m
n
nʲ
o
oː
p
pʰ
q
qʰ
r
s
t
tʰ
t͡s
t͡sʰ
t͡ɕ
t͡ɕʰ
t͡ʃ
t͡ʃʰ
u
v
w
x
y
z̩
ä
õ
ĩ
ŋ
œ
ɐ
ɑ
ɑ̟
ɔ
ɕ
ə
ɛ
ɣ
ɲ
ʁ
ʃ
ʈ͡ʂ
ʊ
ʐ
χ
