a
aː
a̯
b
c
d
d͡z
d͡ʒ
d͡ʒː
e
eː
e̞
f
i
iː
iˑ
i̯
j
k
kː
l
lː
m
n
n̥
o
oː
o̞
o̯
p
q
r
s
t
tː
t͡s
t͡ʃ
u
uː
u̯
v
w
z
ã
ë̞
ð
õ
õː
ö
ũ
ɐ
ɐ̃
ɐ̯
ɑ̹
ɔ
ɔː
ɘ
ɘ̃
ə
ə̃
ə̯
ɛ
ɛː
ɛ̈
ɛ̝ː
ɛ̯
ɛ̯̈
ɜ
ɜʷ
ɡ
ɤ
ɤ̃
ɤ̘
ɨ
ɲ
ɲː
ɾ
ʉ
ʊ
ʊ̃
ʌ̃
ʌ̝
ʎ
ʒ
ʝ
θ
ẹ
ẽ
