a
b
c
cʰ
d
d͡ʒ
e
f
h
i
i̯
j
k
kʰ
k̚
l
m
n
o
p
pʰ
p̚
r
s
t
tʰ
t̚
t͡ɕ
t͡ɕʰ
u
w
~
ŋ
ɔ
ə
ə̯
ɛ
ɟ
ɡ
ɤ
ɨ
ɪ
ɭ
ɲ
ʊ
ʌ
ʔ
