a
aᵐ
aᵑ
aⁿ
b
bʷ
b͡v
d
dʷ
d͡z
d͡ʒ
e
eᵐ
eᵑ
eⁿ
f
h
i
iᵐ
iᵑ
iᶬ
iⁿ
j
k
kʰ
kʷ
kʷʰ
m
mʷ
mᵑ
n
o
oᵐ
oᵑ
oⁿ
p
pʰ
pʷ
pʷʰ
p͡f
s
sʲ
sʷ
t
tʰ
tʲʰ
tʷʰ
t͡s
t͡ʃ
t͡ʃʰ
u
uᵐ
uᵑ
uⁿ
v
vʷ
w
z
á
áᵐ
áᵑ
áⁿ
é
éᵐ
éᵑ
éᶬ
éⁿ
í
íᵐ
íᵑ
íⁿ
ó
óᵐ
óᵑ
óᶬ
óⁿ
ú
úᵐ
úᵑ
úⁿ
ŋ
ɓ
ɓʷ
ɗ
ɗʲ
ɗʷ
ɡ
ɡʷ
ɲ
ɽ
ɽʷ
ʃ
β̞
ᵐb
ᵐpʰ
ᵑk
ᵑkʰ
ᵑkʷʰ
ᵑɡ
ᵑɡʷ
ᶬf
ᶬv
ḿ
⁽ᵝ
⁾
ⁿd
ⁿd͡ʒ
ⁿs
ⁿsʷ
ⁿt
ⁿtʰ
ⁿt͡ʃʰ
ⁿz
