a
b
c
d
d͡ʑ
d͡ʑː
d͡ʒ
d͡ʒ̺
e
e̞
i
j
k
l
m
n
o
o̞
p
r
rʲ
r̺
s
sʲ
t
t͡ɕ
t͡ʃ
t͡ʃ̺
u
z
ä
ɕ
ɘ
ə
ɟ
ɟː
ɡ
ɨ
ɫ
ɲ
ʃ
ʃ̺
ʋ
ʎ
ʎː
ʑ
ʒ
ʒ̺
