a
b
bʲ
d
dʲ
d͡z
d͡zʲ
d͡ʑ
d͡ʒ
e
f
fʲ
h
i
j
k
l
lʲ
m
mʲ
n
n̪
o
p
pʲ
r
rʲ
r̝
r̝ʲ
r̝̊
s
sʲ
t
tʲ
t͡s
t͡sʲ
t͡ɕ
t͡ʃ
u
v
vʲ
w
x
xʲ
z
zʲ
ã
õ
ŋ
ɔ
ɕ
ə
ɛ
ɜ
ɞ
ɡ
ɡʲ
ɲ
ɲʲ
ʂ
ʃ
ʐ
ʑ
ʒ
