a
aː
b
d
d͡ʑ
e
eː
e̯
fʲ
i
iː
i̯
j
k
l
m
n
o
oː
p
q
r
s
t
t͡ɕ
u
uː
u̯
w
ø
ø̯
ŋ
ɕ
ə
ɡ
ɪ
ɲ
ʁ
ʃ
ʎ
ʒ
ʔ
