a
aː
b
c
d
d͡z
d͡ʒ
e
eː
f
fʼ
i
j
kʲʼ
kʷ
kʷʼ
l
m
n
o
oː
p
pʰ
pʼ
q
qʷ
q͡χ
q͡χʷ
r
s
t
tʼ
t͡s
t͡sʼ
t͡ɬʼ
t͡ʃ
t͡ʃʼ
u
uː
v
w
x
xʷ
z
ħ
ɐ
ɕ
ɕʼ
ə
ɡʲ
ɡʲʼ
ɡʷ
ɣ
ɬ
ɬʼ
ɬˤʼ
ɮ
ʁ
ʁʷ
ʁʷʼ
ʂʷ
ʃ
ʃʼ
ʑ
ʒ
ʒʷ
ʔ
ʔʷ
χ
χʷ
