a
aː
b
bʲ
bʲː
bː
d
dʲ
dʲː
d͡zʲ
d͡ʒʲ
e
eː
e̯
f
fʲː
h
hʲ
i
iː
i̯
i͜e
j
jː
j̊
j̥
j̥ː
k
kʲ
kː
l
lʲ
lʲː
lː
l̥
l̥ʲː
m
mʲ
mʲː
mː
m̥
m̥ʲː
m̥ː
n
nʲ
nʲʲ
nʲː
nː
n̥
n̥ʲː
o
oː
o̯
p
pʲ
pʲː
r
rʲ
rʲʲː
rʲː
rː
r̥
r̥ʲː
r̥ː
s
sʲ
sʲʲ
sʲː
sː
t
tʲ
tʲː
t͡s
t͡sʲ
t͡sʲː
t͡ʃ
t͡ʃʲ
u
uː
u̯
v
vʲ
vʲː
vː
x
xʲ
xʲː
xː
z
ŋ
ŋʲː
ŋː
ɒ
ɒː
ɛ
ɛː
ɡ
ɡʲ
ɨ
ɲ
ɲː
ʃ
ʃʲ
ʃʲː
ʃː
ʎ
ʎː
ʒ
ʒʲ
ʲ
ʲa
ʲe
