a
aʶː
aː
b
c
d
e
eː
f
h
i
iʲ
iː
j
k
kː
l
m
n
nː
o
p
q
r
s
t
t͡s
u
uʷ
uː
v
x
x̟
y
yː
~
ç
ŋ
ŋː
œ
ɐ̯
ɑ
ɑː
ɔ
ɔʶː
ɔː
ə
əʶː
əː
ɛ
ɜ
ɜʶː
ɜː
ɡ
ɣ
ɪ
ɪː
ɬ
ʁ
ʃ
ʉ
ʉː
ʊ
ʊʷ
ʊː
χ
