a
aː
b
bː
d
dː
dˤ
e
eː
f
h
i
iː
j
k
l
m
mˤ
n
nː
o
oː
p
q
r
s
sˤ
sˤː
t
tː
tˤ
tˤː
u
uː
v
w
wː
x
z
ä
æ
æː
ħ
ŋ
ɐ
ɑ
ɑː
ə
ɛ
ɛː
ɡ
ɣ
ɪ
ɾ
ɾˤ
ʃ
ʊ
ʒ
ʔ
ʕ
χ
