a
aʼ
aː
b
c
cʰ
cʼ
d
dʷ
d͜z
d͜ʐ
d͜ʑʷ
d͡z
d͡ʑʷ
d͡ʒ
e
eˑ
e̞
f
fː
i
j
k
kʰ
kʰʲ
kʰʷ
kʷ
kʷʰ
kʼ
kʼʲ
kʼʷ
l
lʲ
m
n
o
o̞
p
pʰ
pʼ
qʼ
qʼʲ
qʼʷ
r
s
sʰ
sʼ
t
tʰ
tʰʷ
tʷʰ
tʷʼ
tʼ
tʼʷ
t͜sʰ
t͜sʼ
t͜ɕʷʰ
t͜ʂʰ
t͜ʂʼ
t͜ʃʼ
t͡s
t͡sʰ
t͡sʼ
t͡ɕʰʷ
t͡ɕʷ
t͡ɕʷʰ
t͡ɕʼʷ
u
v
w
x
xʷ
y
yː
z
á
äˑ
æ
æ̈
ç
ø
ā
ħ
ħʷ
ɑ
ɕ
ɕʰ
ɕʰʷ
ɕʷ
ɕʷʰ
ɕʷʼ
ɕʼ
ɕʼʷ
ɕː
ɖ
ə
ə̹
ɛ
ɜ
ɡ
ɡʲ
ɡʷ
ɣ
ɣʲ
ɣʷ
ɥ
ɥˤ
ɨ
ɯ
ʁ
ʁʲ
ʁʷ
ʂ
ʂʰ
ʂʼ
ʃ
ʃʰ
ʃʷ
ʃʼ
ʈ
ʈ͡ʂʼ
ʍ
ʏ
ʐ
ʑ
ʑʷ
ʑː
ʑ̩
ʒ
ʒʲ
ʒʷ
ʔ
ʝ
ʲ
ʷ
χ
χʲ
χʷ
χʷː
χː
χˤ
χˤʷ
