a
aː
b
d
d̪
d͡z
d͡ʒ
e
f
h
i
i̯
j
k
l
m
m̩
n
n̪
o
p
q
r
s
t
t̪
t͡s
t͡ʃ
u
u̯
w
x
y
z
á
æ
ç
ŋ
ɑ
ɑː
ɒ
ɕ
ɖ
ɘ
ə
ɡ
ɣ
ɤ
ɪ
ɳ
ɸ
ɺ
ɺ̢
ɻ
ɽ
ɾ
ʂ
ʃ
ʈ
ʊ
ʊː
ʐ
ʒ
ʔ
ʝ
˞
χ
ⁿm
◌̃
