a
aː
b
bʰ
bʲ
d
d̪
d͡ʒ
e
eː
f
h
hʲ
i
iː
j
k
kʰ
kʲ
kʲʰ
l
lʲ
m
n
nʲ
o
oː
p
pʰ
pʰʲ
pʲ
q
r
rʲ
s
sʲ
t
tʰ
tʰʲ
tʲ
t̪
t̪ʰ
t͡s
t͡sʰ
t͡sʲ
t͡ʃ
t͡ʃʰ
u
uː
v
w
x
y
z
zʲ
ã
ãː
äː
æ
õ
õː
ŋ
ũː
ɑː
ɔ
ɔː
ɔ̃
ɖ
ɖʲ
ə
əː
ə̃
ə̃ː
ɡ
ɨ
ɨː
ɳ
ɽ
ɾ
ʃ
ʃʰ
ʈ
ʈʰ
ʋ
ʌ
ʲ
ʲa
∅
◌̃
