a
aː
b
c
d
d̠͡ʑ
d̪
d͡z
d͡ʑ
d͡ʒ
e
eː
e̞
f
h
i
iː
j
k
l
l̩
l̩͏̌
m
m̩
n
n̩
o
oː
o̞
o̞ː
p
r
rː
r̂
r̂ː
r̄
r̩
r̩ː
r̩̂
r̩̂ː
r̩̄
s
sː
s̪
t
t̪
t̪͡s̪
t͡s
t͡ɕ
t͡ʂ
t͡ʃ
u
uː
v
v̞
x
z
z̪
~
à
á
â
âː
æ
æː
è
èː
é
éː
ê
êː
ê̞ː
ì
ìː
í
î
îː
ò
ô
ôː
ô̞
ô̞ː
û
ûː
ă
ě
ěː
ě̞
īː
ĭ
ŋ
ŏ
ř
řː
ř̩
ř̩ː
ǎ
ǎː
ǐ
ǐː
ǒ
ǒː
ǒ̞
ǔ
ǔː
ȁ
ɑ
ɔ
ɕ
ɖ͡ʐ
ə
ɛ
ɛː
ɜ
ɜ̂ː
ɡ
ɦ
ɪ
ɫ
ɲ
ɳ
ʂ
ʃ
ʊː
ʋ
ʎ
ʐ
ʑ
ʒ
́
ẽ
