a
aː
aⁿ
b
bʱ
bː
d
dʱ
dː
dːʱ
d̪
d̪ʱ
d̪ː
d̪ːʱ
d͡z
d͡ʑ
d͡ʑː
d͡ʒ
d͡ʒː
d͡ː
e
eː
h
i
iː
j
jː
k
kʰ
kʱ
kː
l
lː
l̩
l̩ː
l̪
l̪ː
m
mː
m̃
n
nː
n̪
n̪ː
o
oː
p
pʰ
pʱ
pː
r
rː
r̪
s
sː
s̪
t
tʰ
tʱ
tː
t̪
t̪ʰ
t̪ː
t̪ːʰ
t͡s
t͡ɕ
t͡ɕː
t͡ʃ
t͡ʃː
u
uʱ
uː
v
w
x
y
ã
ā
ī
ŋ
ɐ
ɐː
ɕ
ɖ
ɖʱ
ɖː
ə
ɛ
ɡ
ɡʱ
ɡː
ɨ
ɭ
ɭː
ɲ
ɳ
ɻ
ɻ̍
ɻ̍ː
ɾ
ʂ
ʃ
ʃː
ʈ
ʈʰ
ʈʱ
ʈː
ʋ
ʋː
ʌ
ʒ
ẽ
