a
aː
b
bʰ
bʱ
bː
d
dʰ
dʱ
d̚
d̪
d̪ʰ
d̪ʱ
d̪ː
d̪ːʱ
d̬
d͡ʑ
d͡ʒ
d͡ʒʰ
d͡ʒʱ
d͡ʒː
e
eː
eˑ
f
h
i
iː
iˑ
i̯
j
jː
k
kʰ
kʲː
kː
kˑ
l
lː
l̩
l̩ː
l‍
m
mː
m̚
n
nː
nˑ
n̠ʲ
n̪
n̪ː
n̪ˑ
o
oː
p
pʰ
pː
r
r̠
r̩
r̩ː
s
sː
t
tː
t̚
t̪
t̪ʰ
t̪ː
t͡ʃ
t͡ʃʰ
t͡ʃː
t͡ʃˑ
t͡ː
u
uː
uˑ
u̯
v
w
~
ä
äː
ŋ
ŋː
ɐ
ɐː
ɐ̃
ɕ
ɖ
ɖʰ
ɖʱ
ɖː
ɘ
ə
ə̆
ɟ
ɡ
ɡʰ
ɡʱ
ɡː
ɨ
ɨː
ɨ̆
ɪ
ɭ
ɭː
ɭˑ
ɯ̽
ɲ
ɲː
ɳ
ɳː
ɻ
ɾ
ɾ̟
ɾ̠
ʂ
ʃ
ʃː
ʈ
ʈʰ
ʈː
ʈˑ
ʋ
ʋʷ
ʋː
ʒ
˦˥
˧
̪
◌
◌ʲ
◌̃
◌ᶹ
