%
a
aː
a̠
a̠ː
a̠̠
b
bʲ
b̚
b̥
d
dʲ
d̚
d̥
d͡z
d͡zʲ
d͡ʑ
d͡ʑʲ
e
e̞
e̞ː
e̞̊
e̞̞
h
hː
i
iː
i̥
i̥̥
j
k
kʲ
k̚
k̚ʲ
l
lʲ
m
mʲ
mʲː
mː
m̩ː
n
nː
n̩
o
oː
o̞
o̞ː
o̞̊
p
pʲ
p̚
p̚ʲ
r
s
sʲ
sː
t
tʲ
t̚
t̚ʲ
t͡s
t͡sʲ
t͡ɕ
t͡ɕʲ
u
u͍
u͍ː
v
vʲ
w
w͍
z
zʲ
ã̠
ã̠ː
ä
å̠
ç
çː
ñ
õ̞
õ̞ː
õ̥
ĩ
ĩː
ĩ̥
ŋ
ŋʲ
ɕ
ɕʲ
ɕː
ɡ
ɡʲ
ɡ̊
ɡ̊ʲ
ɡ̚
ɡ̚ʲ
ɨ̃ᵝ
ɨ̃ᵝː
ɨ̥ᵝ
ɨᵝ
ɨᵝː
ɯ
ɯː
ɯ̃ᵝ
ɯ̟̃ᵝ
ɯ̟̃ᵝː
ɯ̟̊ᵝ
ɯ̟ᵝ
ɯ̟ᵝː
ɯ̥ᵝ
ɯᵝ
ɯᵝː
ɰ̃
ɰᵝ
ɰᵝː
ɲ̟
ɴ
ɸ
ɸʲ
ɸʲː
ɸː
ɸ̥
ɽ
ɾ
ɾʲ
ɾ̚
ɾ̚ʲ
ɾ̥
ʑ
ʔ
ː̥
˕
˦˨˦
˩
˩˥
̃
ẽ̞
ẽ̞ː
꜔
