a
aː
a̯
b
bʲ
c
d
dʲ
e
eː
f
fʲ
h
hʲ
i
iː
i̯
i̺̯
k
kʲ
l
lʲ
lː
l̪ˠ
l͈
l͈ʲ
m
mʲ
n
nʲ
n̠ʲ
n̪ˠ
n͈
n͈ʲ
n͈ⁿ
o
oː
o̯
p
pʲ
r
rʲ
r͈
r͈ʲ
s
sʲ
t
tʲ
t̪ˠ
u
uː
u̯
v
vʲ
v̄
x
xʲ
ð
ðʲ
ĭ
ŋ
ŋʲ
œ
ŭ
ɑː
ɘ
ə
ɛ
ɡ
ɡʲ
ɣ
ɣʲ
ɨ
ɪ
ɸʲ
ɾ
ɾʲ
ɾˠ
ʃ
ʊ
β
θ
θʲ
ṽ
ṽʲ
