a
aː
c
e
f
h
i
j
k
kʰ
k̚
k̟̚
k͡p̚
l
m
n
o
p
p̚
s
t
tʰ
t̚
t͡ɕ
u
v
w
x
z
ï
ŋ
ŋ̟
ŋ͡m
ɓ
ɔ
ɗ
ə
əː
ɛ
ɣ
ɨ
ɪ
ɲ
ɹ
ʂ
ʈ
ʊ
ʐ
ʔ
˦ˀ˥
˦˥
˦˧˥
˦˩
˧˦
˧˧
˧˨
˧˩
˨˩
˨˩˦
˨˩˨
⁽ʷ
⁾
